id,Prediction
bef7dfd431a140518a0ab8b88cabfc34,139.7924546
d79c57a513594b7d936571b3a8850134,195.838664
1a33f357f68149aeb64abd4c08d77c4d,206.9480809
d5d39a0d618341ba8281f012cf039702,240.0647233
0bba6d508c354f39b51d476e93de4fa5,303.6743491
0ffc5f06fa1f41cea7845d8163a1f859,281.4867595
343f23ea43f14242a74b500e6155f1b1,714.313034
7e5fee3366de41b588467d2416a5924f,1128.399399
71664780426d4374895ad3a58756de14,562.4191113
39a8a0cbf95a45ddbe0dc9563b091ac4,226.0951635
6d997015255844c0805b9c075059c8cb,212.0327329
5ee4ed85e7a4434794e9bda1b72895c0,441.4861169
4d8db823d65c48e18535374e1b0eb99c,162.105156
2934888465cb4cd3a8399466d2cb3970,424.1072871
19939c5f82dc44c7a825563431ba70e8,312.1556673
f8984992061e46cdb33ce4a3bf071280,304.7642465
a13007caf7e24657bc9cfa3efa42dce0,203.6138167
7cbd562776bb43528b8cbde636bdd8da,830.4258864
b58e63967e91442a8505b9ed9dfdc56a,229.9053489
ec5a6c603bd145a293b2aa8cbe37c752,241.7791107
6b442f2e23d14f71b59bdbc777b97ba0,780.2485665
25e58441be4640ada308fc47f35fae84,204.5071055
59bcc87cf5e341a2940e6adbb6f107c0,262.4213464
4b782b8d74354639bb80937a28b9a500,349.1267594
84253d27a81544e7b73b090cc3d800bd,403.406089
5a375ec9f05f4327bcbd1de3fad9cd2d,263.8371292
1404b97124334accaa52f7f094cfa38f,778.9190482
f80772f0469745b5af6336e31463bcb7,401.0615449
739ff008188145ef8e18326142f194a9,331.151237
5015f373cd6f41aaa94efdd31da2cf12,206.7682067
78a40531bcb74560b785af01b3959a8f,238.5710416
21a9bc45de1d4dc38b00207e94ff35cc,235.1083366
ac61a9f84b664398a58bc0a2133c1aaa,1322.14311
7fb33cae4442403996628e38fbb1bac8,167.2648112
d30844688a254c11abcda72fad9e77ae,424.5581856
37ad0d41cd3e4e7095315f953e45cc24,797.1989327
af428adb53b14ec9b1d38d15359c23f6,718.3884911
20acd9cf71274951a3b1d4e3ca392bdc,304.897801
c752b262f639432b876f15162e02feea,170.8775242
75233f2d839745989105f2f2a106381a,298.3471271
a2258ebe235b4736bdbeb8f0d247f1f2,316.7677521
d143f364d9a04d499b43e1fe8500eff1,496.1109089
2375e2a5f0e1483bb85d84869074116a,234.7072541
da9373aae6d94659bb2931e591b859ba,1710.496333
3772d1e28b934d65bcfc0ff01887eb49,342.5981669
ca985d7c0a0849d18f9ce5bdf2e8dd1f,199.9921592
fe8674b598524a079a5b67ade03706be,300.6953769
5342780066ac44d68470e6c1d33dfc88,274.1525663
dcd34546bb3c4c72a6bf8274443c40ba,487.1550701
b804a7decd4640508aef35200acf9730,446.1339246
4eb72e20731748f9bf7bb232d3f90b13,361.154795
79a442cc87594b07884dde8742b72bea,170.6471717
5e5d2896e8cc4f088a03deeb38e50baa,1330.061555
769411de1c9f4b73a1fe36601ed55e32,553.940107
966efeb5ba2f4633955eecb90111d162,286.28332
4da3b960235c4545901cdb9c8a89b731,194.6296878
bdb79902b1fc454799d3207eb7fa4a6e,688.8668821
b290ecaad6cf47859103c399e1a83e81,336.5423205
3208275ebc0a4ad48cc211f311e58911,589.4818562
0d7198ec48b645879cc514081b16fc70,254.1574405
ab2963b9c63f4a32b9a9ad4c920e7fb1,310.4391751
6099cd338ffc458a856e572ba496f27f,164.3972956
e5ec658418ad42a492da83e0c54b795a,360.0173091
1302c81041d145ee973a54e7776b5c9a,501.8066231
435cb5a924b84501b1bf0c711e9b6e86,810.3657794
07ef28c0756741b1869109401b5aca0f,481.9459953
e6e42c8ad17d4764a3957608376212a9,1260.351498
82955227a7c74d0fa3ccd43dfa5263ff,319.9313873
84e2d05d286f46b8a06dad8b47397c8a,188.3379776
9e35ad1f179f4cfb9961862c12aa0f1a,168.1886665
7e02175bcfe244d3adc9858fe65f2578,170.189673
1a0f3dc130ce4790b11d89eae04fd6d7,53.22300068
3437824f0d8743299d6255f9911d4c95,382.6728187
0cbd4d6df341470ea1915cccd51b9262,232.1016609
ad20d9b7cca345109f4d43dc2dd66b89,389.9096709
29407903225c48da8a2ae1aa4bbf8e75,674.1596449
3c5db89d0daf4954aeda6589f8431526,315.589342
8ff466a912cb42a8b553591167a0ad77,203.6196496
e4d0c840c2a54199b4616be88b73bba1,325.0348449
561ed193ca3f4d1c992aef28012f0f31,126.3212526
5ba699db891242a3a97f20435f45beba,435.874821
11d7699895dd4b39b7ae3f3584d65dc7,804.5947207
215c15dcc5ae4c14b09e35431732b166,284.6885281
d7ffc967a77748539cf97ef223c64553,192.3205427
ebd646f8bf4a462683b95a392576917b,302.6176874
700ab6c6809941618d57d12bf005d673,329.885871
0fae45961f474063b2bf2e266efca67e,212.0731583
3f6b8e7d09cb4957887313f573fd520d,211.2562323
1fab8a405fa148798ff97dd7df18f745,226.9920818
81b0680ab4dc48cea70ab6952c0454b7,162.0294274
b7fd50a4a3e04280a66786714d667d63,181.7483228
e6e09062260b439f9f04ebe432ad0cdf,304.3228617
f6fdf6015713492889060393ec721f0a,606.1964009
bbe6c4dcc2404fe68cdc45e805ce9a16,366.9507008
cf6f6d583dbb442280164f93999367a6,1121.553748
884ccb1bba8047978eb6ba86bc49a612,187.5239937
3a6db3f84d2f4843a204c1a359082f09,820.2834505
fdfe35e2617b47edb2606188883f187e,155.1228389
9f35dcef24f54412abbb83a1a8cd36ef,459.1186773
19b099d0cc5e4432895ff45ae5c6f457,311.8684505
ed6b30a6ea2c4111bfc450cb74d94bd5,374.9613188
7cd4e4dbb09449a8b06c7788c3be7400,193.5577089
d5431c8671da41a38da824db545c2479,235.4584703
ee90e563c71f46a6af4100ffcc8545ae,427.020899
a5763ee2bade4f3c9a855537da837110,358.0860178
4d11f8302a134d669425dc4a0ff85e4e,109.2342764
c6e23c92e1ab4e75803345bd58412b4d,328.3655869
af34af5b1de149c18b447f203cb5079c,329.8205234
9786789b591f4023b0fabe00eae05569,352.6054779
969cccc2fa18425285391d2371a013b5,375.19381
cacc0d1091e4448b99f35c3b209b4618,499.9459513
66203cd06b184d3e87ffde83e778940d,153.5003185
3d8e5fde43fa4757bea7e31aa49a7af8,284.5069018
50283eb0d5d14ebc9c4b31e7ffe507f4,394.8784586
555dd89c05ad447ab32637e7eaa35ed4,639.1983068
06c7e12b47444248905924cef92fbb1d,378.5049034
984e2a20701e476981331c6084922939,395.4547089
b72c98977ebd486391ebf853ba6423ca,807.5445284
1650de12056f4f7abb2e3e526efc7e90,554.4366091
1afd04f84ff04208af505e4412081c52,525.716071
d792c400b5e04a0290bee7d44ef7d3cd,813.060764
f6d255b2fed64409930ca1fa3b5f7e8e,267.9132018
0149895efec349c7a1da93fb26e8ceaf,480.9224744
27e6e1f76ce746fda108e993412a5ce2,243.0656039
323ec6fe84844c3a84482e619313803c,330.8453585
43011fa084264a0a8edc3705300561e0,274.8547396
be6c549859cb42aeb152c7af47c5296f,736.5358826
f88afc0dfe1d43809ff1f774504814b5,206.4387321
2e62671edf634145b41273b2976b46ee,365.6281471
63ca9f2e17144eaa9d03329c93d05945,229.5604818
988bd3ef177f48a7925192f9a4ed5fe1,268.3260575
4c37e01627c3436ab353e0714e7628be,219.240914
2fd920d370504936ac43493337a37763,1840.95667
893a06f928024530b77b50b67db36bd4,243.3063838
7b7a2fe504494d5dabbc2f36bc04f349,202.0929416
9723f4b5277448468bc1225adbe2592a,287.5671431
7b9ecab6660a4c43994ef0bbda4893aa,140.9147955
9756e87d5ca14a7ab2e809bff89402de,354.4793085
ca5293349e42498e83f8a152760a6bb4,401.2559535
8451dec4201e4161afd0d6d38d02e700,746.281835
cf5088fe40824e41aa74858634d2bf52,354.8849497
c87cfdbdd98d47fba5014cb68396af64,275.3243945
72e00539d95b4d5d96250ae30177053f,402.2089795
9670d8edd9564e9badf0117b3ff8db6d,1898.114998
9998022236b34814939a6ce7ed6bc979,309.3558123
78d4b45ddb6f4073b4d84473f66a37a6,235.0837506
1cf02a7d7c8046818f0d80da2e6ad294,160.2339067
e7ec441d3b3c409a8075ca63ef50bec7,300.5781568
7fb1453220784163829aada020ed53c1,429.9646963
1a19ce02f38746878352bed63715b674,634.9543644
16b9f980a6424c038d5959a9ad451db1,337.1222505
aeb46521387f4fe0b24a76ead9a5d68c,718.6797882
23d2aa6191354fb29086e8fdc73d4890,245.8792375
1d3209e54e84471491dd91976e343b60,240.4865749
e080e3584a394377bcd90e7c3f4cb691,620.2888158
6d8973b996934f319ffd66fae80edab5,253.7514465
3d1d84ed91314de6830b3a7c95ec344c,464.6383349
d932c6f64d9b4d55b4f2f5c88afcee3a,562.6334344
5f564b86d4b547d3a04c9329d415bb62,338.325651
e0395ac7e62f49cb85616c7aabf04c60,277.5253061
c1432701af79455b9b5a295b1bb73a2e,469.3403606
3f8072180ef749d0a3872f8f8e1d3e0d,764.5346988
ec167030b687447fa0ca284863ca9ff2,514.9988673
664d5e574dc74595912621e2be8cbba2,436.2178849
0be9db8653c446a2909f1cc3df4acb35,311.661922
b4e2a11f1f434356b0fc802515d1bc42,391.0909065
261defb1c2de44d294a0ddc77a3b0470,93.4145426
ae57750f65db40c49c3a0f25e37b3fe3,293.2461975
c2f7951c302142b9a2829100499d4560,256.8185085
58cde315898f4ad98d4f6eb5c2510370,210.5273392
9cec27dd171249889a7e97a8850020fb,274.7500512
2fe9543c5af94c6a889f62bef4e767fd,84.74491629
4e2c37b31e2c4d1aa6e67ee80f6b47f7,901.0184957
8a7e13b484d2487fbcaf8c03debf55d4,336.8109143
d89a69fc0438404aaa635a580881f798,186.3080854
78ce4ed9cb224001b5a57f75c0aa05b3,290.1815498
70f86e8bf31c477e8f7580177a558181,815.780073
a93d89803d3746f0a4281573097bae02,67.79194536
d32c802241ff4aefa6b7362eb1e75678,207.7278037
c0c932518682433683d805b1d3a01b33,751.1642944
3197246920d045c0a818639905399daa,798.0509644
d5114b5e97244a18b850e26eee01c661,162.1036829
5b861e829eee4396bb4514bbef452952,1058.205513
46db61e39f1b4e809e7b07cb4ec2a428,176.9613191
56da6716dc59427f90a0513c41a6c1da,203.3835707
c0566b0e456b49f5826e506ed0895f48,213.4923415
5ff33d54f4704ba7bfe8937a9f98524e,614.6755139
a2494bbf75c245189304f7419f0da44d,264.2057947
f1ede3f5e4e34600b4618c926232b227,153.6722019
ff20663db9b04a3d99441efd74af6f13,271.521358
1a9ac9117361420b8ef2de394b666430,285.7862985
b8ec1b301c1f4ab58478a85c07bd6b62,470.8268412
ae1344ba3f994bb988a248cea5a44f47,358.6750723
d66d53646ca54eeb8d8c7f9ce1734f2c,1121.002694
3855019d621e431dbade2fe06cfda67d,283.0533931
d32d7ccceeef4381abb1887565f1f6f8,170.3766861
0388dbcaf56241bf82599f3efcc3172f,298.6271631
d116a7f5a5344e5088fcb507302d2255,1059.374006
debba6b12d204f1b83a0f18c9e130c60,111.5730831
bf11311c2df74ed68cb18954e57d7250,377.3442196
1c26e02f7ed0495eadb5a48281038ca5,467.3816584
150cc2c357b143db9727219c2b320ca6,960.7918926
4d57dccfdb684a6c90b1f0277d8f5b85,731.1461041
93a80db477b246349d48560d5adddc9d,1907.183802
900865c2e2b94306aeb76f3965ce82c5,259.324741
1377e04d7c7041a7a12c61b7d888b5c1,190.5427832
b43fc61182154433b0670a11b9950643,526.5893369
2b2326042afb485eb44631987acb88a2,594.2963989
bc8183703d7940a49592974188cd2110,378.4520586
3fa792020ba34101857912ca59578d71,808.4273029
8a2018cd1fa2474c8700d993cca48641,960.6736542
7c2851c195de419fa68a8cbb97fabb1e,1017.646501
32409f39a128403dadd472cd63fecea2,243.3063838
360fd01ea27d41b48378013102fcf1fa,322.2262747
ee56a671631945d8ac1227324085c1b4,617.7668701
a7764c0c90e04b628cbfa0372e0f92d7,532.0137359
da10100a01d1483bbd27b33caadeee95,251.8220511
d7c50638ad124390acd64d087c8c78cd,289.4877818
531e951bad6f4a8284381163570d282c,283.5338345
5db0305936124bdbae19283f6e6b801c,569.9824114
ccc2aa40f47c422a9b5524da4e2e6355,515.0392408
538a42df9f3648e19edcc53a819cc908,529.3700323
c0b193866ad04acd8d57254e792a40db,750.388064
42a0a954ef7246b9b3240eb3c06cc0be,233.5463551
7922da4c30d44b438c0bd5c105e5d881,550.7832792
e90bc185572b4ff8baebd6bbb41628a4,236.7382909
a5d01150843a4a868bcfcd6bd8a5c341,522.6458838
66c43dc03136416bac366bb12082db31,330.2814963
2af331b9cbc44cc38e45657cc04c00db,183.8676086
8455b41b8b074aeb966e0a070028ba97,219.6353685
b716bf45f5bc45a4a83e29cfc3c1050d,191.9062121
60c3544133cb491c976e8ed77b119162,860.311125
87a45574cbc845299dd1492a7f4f34a5,407.6743727
481454e3c2524d0099ad9d6c7e34112c,209.7211603
5a40472c2f9b4570ab2cfdd484bafbaf,287.8342239
8823d988169c4f8980e8e33dd2fc5c49,258.7110188
85953a5cfce047e295e90c3157e40bd1,360.4185471
e05c48c3ffa1491d8166538f7f5ec67a,159.7015492
f23f7c0bff8d49198c6d5a8923feb175,609.3573067
4a563f41af5b463f95304a733a58dce7,338.0411218
f1c3f5429f7c4aa88499d26d6d4456bc,715.0074028
d24af0ce7a0c47d187c4aad1f210631a,173.2629236
0287bbbdad3649be82bc43c6a51d7dc5,176.900255
edc434b495ba43d1b5ebe3f95d8fd9b8,134.166238
e8dc38615fc4422d8ff348ca726b702d,64.70209093
743a96f29eb34d5b99df88af24a9373f,193.7204177
ca677e4fdf544a88accb4e8310c33417,140.6499127
b4a32b765f31466db3c7e54b1349569a,146.6652918
41e117b05a5f474b85849015f05c6f2a,170.6447684
780a199632ce46dcb60d27e03cc74c01,423.9046581
708f9c214c3f495a8f50435dea522f2a,576.9207411
e075200b254746e18cd82381b232cea5,849.1720374
480b32f30392481f9f97c32eb817b7ff,197.5556081
fcb93b2ccefe4db59423003dfce369f1,204.2279805
9fbfccde0b524e79a4509059e8b11dd2,170.3055332
c67daee5f9e44e2fb09451c536ed201d,378.6979085
b2503f66f79047ec8225053916146f24,401.24549
1977b611caba4726907211ffbca1e20a,555.7283401
8c69666c83104be3b0f16a4f12fe28e9,288.3297897
383e3df49d0a48ea9ca1ae3530d8e05e,387.1507295
2670d465fbf74c3b90f59d0c613ed221,999.5122316
8d9b848fa3fe4d59a5b46d72c9ce2711,185.7728828
5534ca0a1b164d6eac48200a968fb24d,445.3696915
df111ec0ec60424c9f89d23cfe9b4ca4,235.3851719
3f60414b6d4c4ae0a9307be4c3fe3e79,356.4481415
cde64545bc714249ae40224d209346b5,249.0295222
b04647faab78425e8c601a49e2b0a2be,271.6288371
4db2b671776645ae8d21c006204f4fd8,240.9282176
fe777f10d0fd417683f0ec0c88dfc84b,299.3411579
6eef7e70959440b1ab15edf6b12f8adf,201.9419427
c3f6d2b40db74bc8818c15a8641458bb,697.9754703
54bdeeb1577c4273b7874572110dafbb,684.1844879
91b28c009446462fae6e73eb15050f81,663.5201965
dada07788ddb481db69bdea93f154041,525.9600758
3970485c34bd4b489f813b35aa00b519,98.69923703
6ee8baa4158443c798025412131e660a,508.9305183
0a59dee8f5f34fb78d639136e1088d88,284.1815885
6b8fe69aecd64392941793288cfc1f36,239.438378
b9ea2cc0eb8243ae9892629941f1b66e,639.0352915
dc74668f4cc74d7a82eb43f4ad2e9e63,240.9875648
435eec65ca5d41d98f201953d1c87cb2,648.607326
564df4b8157744ec8e2aa91c839861c6,204.3457099
ce92e498f3834ed3a5a48b83987c431b,1170.387214
eb0e2627da3b46c1942f763077b79aab,319.2543036
97d5cb7744444acb92746bd0696b604a,739.9496058
31084f4e05f34cb5b2f85b0b18b3746f,1243.362243
811697285f1e40b3a64f6e9d8f169119,1130.886512
64ab860a91c7470d92fbd945d3ac3d9e,703.1084665
b64de8592e164f73bad794378e3c1ec1,201.214826
75c1066960e54abfba5956c922e25aa9,477.4279806
c214619770fa47358eecf1917acbe2ec,354.1642265
b79afe2628514ce489f4a26b7aace9c8,176.9961214
79693496813e42298368d7c5303e9628,254.1106553
4deacbe819e246759d307114c7b2d464,652.0197995
b56432a784d64c748a5528b52142fb9c,651.3798529
f16db5f162bb44cbaab61bf2cfc055df,315.0408674
996dd4879f144ea587e65956ba1f4aec,160.3797228
99dbffe7b31e4e1185ff0f4d437f3654,180.3926862
c28fcda3f8c34fc092629372d5fe6322,96.91666709
86eaf62074194030868b733cfa6bb03e,112.2721528
e7f04c644f2a40d582463fb84c3234f4,357.5742292
08276ca64d6a4cd4a62973b04597794e,706.2439211
758b3616ba2b44bf953be057c05eb417,256.4454172
2609ebcfec91466bb92d66c6698f13d4,243.7452006
8ec062584e9c48c7892762a8a6a78fad,169.5590209
10efe1a7247848eb8dda274694f55dc2,935.1792154
ec26b7e7aaa9474d9fad13bc9a8704c0,307.5983558
220794f0f68b48b5aedc139e4f3bbbc5,121.2296659
7c2dae00d5314a30b708d60a9d20ca9a,676.0293834
7adbc9589d97493dbe29247e4a5d73c5,1052.734454
70abed18a8904d89bbc9a810ab9f7b6a,224.3654399
535ffe4867964ede9220867bdf255fbd,300.7398981
977a0680df7a4c708c49a2da1af69643,263.6205876
f813256f79bb4ba0a6714fd071f940df,445.9554104
50bec468d34b4f55b374039938feee1d,222.2752089
5f342f04a72d4c08afe2b720a6806ac8,244.8101318
09929cb48fdb41dbb2e43e4c03e53df1,291.5116162
26073090a80d4f519197d38571434bd7,1019.197859
7a1553eb143d4e3187aff9806465f26c,467.4083599
c24cdd7f718b466681a52b19a5c8725a,152.8599644
a322086fb1d9462a8b718a1fbb36f613,388.0237391
bb0b71c31bf34f0b95376e5cd6408605,155.1178495
4538e0ec847e4cd5b4d15910c8eee2c2,67.46767593
04382847659f455a82e39489da8095b0,282.5466055
d2215af6028e44d4b72864cd181b3310,188.2408821
f20e182c6d7d44898da9e54f3c21c18a,473.5981287
18035b23c5f2489cb5cf37869528d8f1,368.507735
994603f4b84e482086e89a5c658c2bf0,781.0880719
5bfeaa22db074c35a90f2226cef3ba21,426.0635452
570cd460b13e45368c1fd683e0756b6b,202.595921
c6adf7987f25434891398fd945bff921,416.1949126
96d21b23971e437a82c222f6b13e0331,234.9361581
0c4578a8244341a7b5642b6361b9b3e2,219.746472
448ff826d85b48a98385188d6f2c0368,335.4118228
8d2153ac3e0947a5bb8c222171dc221b,613.7962472
d493bb47130749279086b68cde2741dc,472.1803295
c74695b89d274f259c89286df9c18178,234.5481063
1e1abca3f11249eda46496fced62f107,568.7944232
48b8a5e6160c426f89c679b92088dc15,366.2310977
5dea51cd403340e8a73a05366a2f1e32,1712.643165
86e78c527316408eb4cba10bc3528860,263.8259544
9433da8a006d472e876a96545f4a1b18,801.7880816
36fa18311f0e44ae9b3fcffb22ce4b5e,167.1188215
11ae10515d1a4ecc995baa128ef23b1e,510.0793672
a28199d4e93f44bab85e49e6fb0f84a5,238.6172342
ff95ec0a8a57484cae687eafe82e506f,563.2129947
6dcd5b944e0f45fd8eecc79a7ed13908,115.475618
ec61a621f3a94a87942e7335ab376d2d,845.647306
26fa2fdb64e2463b98952bf68bdcc4a2,346.7512634
5556f768b1b64c2db83e02995df4e216,466.4305832
6d200daeba944d1d9c713e9422a6de5b,176.9784597
e658daf0891347c8b4a95613c6eeec4f,258.9788412
280a75b0e614431f9fc5d4258f419e06,182.2034403
c892d8185a834870bc2a7b8436c60fde,315.0416761
